filter_level_1,filter_level_2,filter_level_3,variable_name,unit,value,scenario,year,geo
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - H2 from nat gas & electricity, synfuels","million $2018","2635.529","E-B+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - H2 from nat gas & electricity, synfuels","million $2018","2636.228","E-","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - H2 from nat gas & electricity, synfuels","million $2018","2634.225","REF","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - H2 from nat gas & electricity, synfuels","million $2018","2638.308","E+RE-","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - H2 from nat gas & electricity, synfuels","million $2018","2634.795","E+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - CO2 tpt/store and direct air capt","million $2018","NA","E+RE-","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - CO2 tpt/store and direct air capt","million $2018","2.25128","REF","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - CO2 tpt/store and direct air capt","million $2018","0.0033","E+RE+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - CO2 tpt/store and direct air capt","million $2018","NA","E-B+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - CO2 tpt/store and direct air capt","million $2018","NA","E-","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - CO2 tpt/store and direct air capt","million $2018","NA","E+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Natural gas infrastructure","million $2018","55291.149","E+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Natural gas infrastructure","million $2018","55295.031","E+RE-","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Natural gas infrastructure","million $2018","55291.855","E+RE+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Natural gas infrastructure","million $2018","55293.081","E-B+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Natural gas infrastructure","million $2018","55307.653","REF","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Natural gas infrastructure","million $2018","55293.001","E-","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Oil product delivery","million $2018","30923.536","E-","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Oil product delivery","million $2018","30923.376","E+RE+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Oil product delivery","million $2018","30924.517","REF","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Oil product delivery","million $2018","30923.38","E+RE-","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Oil product delivery","million $2018","30923.538","E-B+","2020","national"
"MACRO RESULTS","System costs","Capital (amortized payment) and Fixed O&M","Capital (amortized payment) and Fixed O&M - Oil product delivery","million $2018","30923.378","E+","2020","national"
"MACRO RESULTS","System costs","Total - % of GDP","Total - % of GDP","%","4.75284","E-B+","2020","national"
"MACRO RESULTS","System costs","Total - % of GDP","Total - % of GDP","%","4.75205","E+","2020","national"
"MACRO RESULTS","System costs","Total - % of GDP","Total - % of GDP","%","4.7537","E-","2020","national"
"MACRO RESULTS","System costs","Total - % of GDP","Total - % of GDP","%","4.75297","E+RE+","2020","national"
"MACRO RESULTS","System costs","Total - % of GDP","Total - % of GDP","%","4.75053","E+RE-","2020","national"
"MACRO RESULTS","System costs","Total - % of GDP","Total - % of GDP","%","4.74385","REF","2020","national"
"MACRO RESULTS","System costs","Total - NPV of all costs, 2020-2050","Total - NPV of all costs, 2020-2050","billion $2018","0","E+RE+","2020","national"
"MACRO RESULTS","System costs","Total - NPV of all costs, 2020-2050","Total - NPV of all costs, 2020-2050","billion $2018","0","E+RE-","2020","national"
"MACRO RESULTS","System costs","Total - NPV of all costs, 2020-2050","Total - NPV of all costs, 2020-2050","billion $2018","0","E-","2020","national"
"MACRO RESULTS","System costs","Total - NPV of all costs, 2020-2050","Total - NPV of all costs, 2020-2050","billion $2018","0","E-B+","2020","national"
"MACRO RESULTS","System costs","Total - NPV of all costs, 2020-2050","Total - NPV of all costs, 2020-2050","billion $2018","0","E+","2020","national"
"MACRO RESULTS","System costs","Total - NPV of all costs, 2020-2050","Total - NPV of all costs, 2020-2050","billion $2018","NA","REF","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Demand-side","billion $2018","0","E-B+","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Demand-side","billion $2018","0","E+RE-","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Demand-side","billion $2018","0","E+","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Demand-side","billion $2018","0","E-","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Demand-side","billion $2018","0","E+RE+","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Demand-side","billion $2018","0","REF","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Supply-side","billion $2018","0","E-","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Supply-side","billion $2018","0","E-B+","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Supply-side","billion $2018","0","REF","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Supply-side","billion $2018","0","E+","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Supply-side","billion $2018","0","E+RE+","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Supply-side","billion $2018","0","E+RE-","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Total","billion $2018","0","E+RE-","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Total","billion $2018","0","E+","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Total","billion $2018","0","E-","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Total","billion $2018","0","REF","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Total","billion $2018","0","E+RE+","2020","national"
"MACRO RESULTS","System costs","Capital spend - Cumulative from 2021","Capital spend - Cumulative from 2021 - Total","billion $2018","0","E-B+","2020","national"
"MACRO RESULTS","Marginal prices","CO2 emissions","CO2 emissions","$2016/tCO2","5e-05","E+RE-","2020","national"
"MACRO RESULTS","Marginal prices","CO2 emissions","CO2 emissions","$2016/tCO2","0.00197","E+","2020","national"
"MACRO RESULTS","Marginal prices","CO2 emissions","CO2 emissions","$2016/tCO2","0.00218","E-B+","2020","national"
"MACRO RESULTS","Marginal prices","CO2 emissions","CO2 emissions","$2016/tCO2","NA","REF","2020","national"
"MACRO RESULTS","Marginal prices","CO2 emissions","CO2 emissions","$2016/tCO2","0.00247","E-","2020","national"
"MACRO RESULTS","Marginal prices","CO2 emissions","CO2 emissions","$2016/tCO2","0.00059","E+RE+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Diesel blend","$2016/Mbtu","9.11415","E-B+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Diesel blend","$2016/Mbtu","13.8155","REF","2020","national"
"MACRO RESULTS","Marginal prices","NA","Diesel blend","$2016/Mbtu","9.11414","E+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Diesel blend","$2016/Mbtu","9.11418","E-","2020","national"
"MACRO RESULTS","Marginal prices","NA","Diesel blend","$2016/Mbtu","9.11403","E+RE+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Diesel blend","$2016/Mbtu","9.11398","E+RE-","2020","national"
"MACRO RESULTS","Marginal prices","NA","Pipeline gas blend","$2016/Mbtu","2.9733","E+RE+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Pipeline gas blend","$2016/Mbtu","2.97332","E+RE-","2020","national"
"MACRO RESULTS","Marginal prices","NA","Pipeline gas blend","$2016/Mbtu","2.97339","REF","2020","national"
"MACRO RESULTS","Marginal prices","NA","Pipeline gas blend","$2016/Mbtu","2.97341","E-","2020","national"
"MACRO RESULTS","Marginal prices","NA","Pipeline gas blend","$2016/Mbtu","2.97337","E-B+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Pipeline gas blend","$2016/Mbtu","2.97339","E+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Hydrogen","$2016/Mbtu","9.5769","E+RE-","2020","national"
"MACRO RESULTS","Marginal prices","NA","Hydrogen","$2016/Mbtu","6.27987","REF","2020","national"
"MACRO RESULTS","Marginal prices","NA","Hydrogen","$2016/Mbtu","8.36071","E+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Hydrogen","$2016/Mbtu","7.13166","E-B+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Hydrogen","$2016/Mbtu","7.4846","E-","2020","national"
"MACRO RESULTS","Marginal prices","NA","Hydrogen","$2016/Mbtu","4.94548","E+RE+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Steam","$2016/Mbtu","3.82603","REF","2020","national"
"MACRO RESULTS","Marginal prices","NA","Steam","$2016/Mbtu","4.34414","E+RE+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Steam","$2016/Mbtu","4.15068","E-","2020","national"
"MACRO RESULTS","Marginal prices","NA","Steam","$2016/Mbtu","3.90613","E+RE-","2020","national"
"MACRO RESULTS","Marginal prices","NA","Steam","$2016/Mbtu","4.07556","E+","2020","national"
"MACRO RESULTS","Marginal prices","NA","Steam","$2016/Mbtu","3.9712","E-B+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Biomass","PJ","1282.04039","E-B+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Biomass","PJ","1282.34226","REF","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Biomass","PJ","1282.03823","E+RE-","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Biomass","PJ","1282.04225","E+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Biomass","PJ","1282.0383","E-","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Biomass","PJ","1282.04182","E+RE+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Fossil","PJ","31691.50827","REF","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Fossil","PJ","31688.81496","E+RE+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Fossil","PJ","31650.14612","E+RE-","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Fossil","PJ","31656.48808","E-","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Fossil","PJ","31644.52895","E-B+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Fossil","PJ","31688.656","E+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Synthetic","PJ","0","E+RE-","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Synthetic","PJ","0","E-","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Synthetic","PJ","0","E-B+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Synthetic","PJ","0","E+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Synthetic","PJ","0","E+RE+","2020","national"
"MACRO RESULTS","Liquid fuels","By source","By source - Synthetic","PJ","0","REF","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Biomass","PJ","0","E+RE-","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Biomass","PJ","0","E-","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Biomass","PJ","0","E-B+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Biomass","PJ","0","REF","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Biomass","PJ","0","E+RE+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Biomass","PJ","0","E+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Fossil","PJ","30123.04863","E+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Fossil","PJ","30155.62241","E-","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Fossil","PJ","30188.51279","E-B+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Fossil","PJ","30647.39379","REF","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Fossil","PJ","30113.96864","E+RE+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Fossil","PJ","30345.52028","E+RE-","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Synthetic","PJ","0","E+RE-","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Synthetic","PJ","0","E+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Synthetic","PJ","0","E-B+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Synthetic","PJ","0","REF","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Synthetic","PJ","0","E+RE+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Synthetic","PJ","0","E-","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Electricity","PJ","0.74208","E+","2020","national"
"MACRO RESULTS","Pipeline gas","By source","By source - Electricity","PJ","0.84505","E-B+","2020","national"
